order_id,CUST ID,First Name,last_name,date,product,category,region,price,qty,quantity,rating,gender,margin_pct,tags,age,SALES_AMT,DOB,Reg?,sales_amount,channel,payment_mode,unit_cost,profit
ORD-010576,CUST-8217,Emeka,Ibrahim,2024-06-29,Laptop,Electronics,Port Harcourt,500000.0,5,5,4.1,F,41.96,"online_exclusive,new_customer,promo",58,2500000.0,1966-07-18,No,2500000.0,Wholesale,POS,290200.0,1049000.0
ORD-012434,CUST-7650,Emeka,Obi,2024-08-26,Printer,Electronics,Abuja,118600.0,2,2,4.8,Female,34.15,"bulk_order,new_customer,loyalty",50,237200.0,1974-04-06,Yes,237200.0,Online,POS,78100.0,81000.0
ORD-012575,CUST-3053,Emeka,Bello,2024-04-28,Headset,Electronics,Ibadan,-26400.0,3,3,,Male,30.68,"bulk_order,loyalty",33,79200.0,1991-12-22,Yes,79200.0,In-Store,POS,18300.0,24300.0
ORD-012158,CUST-2324,Musa,Bello,2024-11-22,Bookshelf,Furniture,UNKNOWN,67700.0,2,2,3.2,F,44.02,vip,61,135400.0,1963-01-01,No,135400.0,Wholesale,Mobile App,37900.0,59600.0
ORD-011263,CUST-3476,Yemi,Ibrahim,2024-11-10,Standing Desk,Furniture,Lagos,116500.0,5,5,4.2,Male,35.54,"seasonal,promo",24,582500.0,2000-07-08,Yes,582500.0,Online,Bank Transfer,75100.0,207000.0
ORD-012531,CUST-8950,Bisi,Okonkwo,2024-01-22,Printer,Electronics,Kano,101200.0,20,20,1.7,F,33.5,online_exclusive,26,2024000.0,1998-05-01,Yes,2024000.0,Online,Cash,67300.0,678000.0
ORD-012135,CUST-1175,Chidi,Adeyemi,2024-01-09,Rice 50kg,Groceries,Lagos,44400.0,5,5,5.0,Male,43.02,"bulk_order,promo",32,222000.0,1992-03-06,No,222000.0,Online,Cash,25300.0,95500.0
ORD-012227,CUST-1965,Ngozi,Suleiman,2024-06-11,Stapler,Stationery,Lagos,5400.0,1,1,3.8,Female,42.59,seasonal,49,5400.0,1975-11-23,No,5400.0,B2B,USSD,3100.0,2300.0
ORD-012409,CUST-4915,Yemi,Okonkwo,2024-04-17,Stapler,Stationery,Ibadan,5700.0,1,1,3.0,Male,43.86,"first_purchase,online_exclusive,new_customer",48,5700.0,1976-07-06,Yes,5700.0,Online,Cash,3200.0,2500.0
ORD-012043,CUST-7250,Tunde,Okonkwo,2024-10-08,Phone,Electronics,Abuja,126800.0,3,3,5.0,M,38.41,"bulk_order,promo,first_purchase",25,380400.0,1999-07-17,No,380400.0,Online,Cash,78100.0,146100.0
ORD-011282,CUST-9349,Adaeze,Obi,2024-07-03,Headset,Electronics,Lagos,23600.0,5,5,3.8,Male,31.36,"bulk_order,promo,first_purchase",62,118000.0,1962-09-09,Yes,118000.0,Online,Mobile App,16200.0,37000.0
ORD-012524,CUST-5752,Hauwa,Obi,2024-09-14,Headset,Electronics,Kano,40300.0,20,20,3.8,F,28.04,online_exclusive,20,806000.0,2004-03-08,No,806000.0,Online,USSD,29000.0,226000.0
ORD-012744,CUST-8799,Yemi,Adewale,2024-08-16,Monitor,Electronics,Abuja,248100.0,3,3,4.2,M,36.15,"seasonal,online_exclusive",65,744300.0,1959-12-20,Yes,744300.0,In-Store,Mobile App,158400.0,269100.0
ORD-010748,CUST-3209,Adaeze,Adeyemi,2024-05-19,Office Chair,Furniture,Lagos,88000.0,2,2,2.2,F,32.61,vip,21,176000.0,2003-07-03,Yes,176000.0,In-Store,Mobile App,59300.0,57400.0
ORD-013930,CUST-4680,Taiwo,Obi,2024-02-02,Laptop,Electronics,Lagos,472300.0,1,1,3.0,Female,32.73,seasonal,48,472300.0,1976-06-22,No,472300.0,Online,Mobile App,317700.0,154600.0
ORD-010394,CUST-8081,Adaeze,Hassan,2024-11-26,Phone,Electronics,Ibadan,101900.0,1,1,5.0,M,38.76,"online_exclusive,new_customer,vip",27,101900.0,1997-01-25,No,101900.0,Online,Bank Transfer,62400.0,39500.0
ORD-013311,CUST-2287,Chidi,Adeyemi,2024-11-23,Monitor,Electronics,Lagos,191400.0,3,3,4.0,M,35.74,"seasonal,vip",58,574200.0,1966-07-20,Yes,574200.0,In-Store,POS,123000.0,205200.0
ORD-012797,CUST-3493,Seun,Okonkwo,2024-08-27,Phone,Electronics,Kano,179100.0,5,5,3.3,M,33.33,"new_customer,first_purchase",45,895500.0,1979-04-20,Yes,895500.0,B2B,Cash,119400.0,298500.0
ORD-011443,CUST-5057,Ola,Okonkwo,2024-07-11,Sanitiser 5L,Health,Enugu,9700.0,10,10,5.0,M,41.24,"bulk_order,seasonal",35,97000.0,1989-06-24,No,97000.0,In-Store,Cash,5700.0,40000.0
ORD-013559,CUST-3185,Kemi,Lawal,2024-02-04,Notebook A4,Stationery,Abuja,3600.0,5,5,4.6,M,33.33,"vip,online_exclusive,promo",20,18000.0,2004-05-18,Yes,18000.0,Wholesale,,2400.0,6000.0
ORD-012536,CUST-9330,Musa,Obi,2024-11-29,Notebook A4,Stationery,Ibadan,3400.0,1,1,2.3,Male,38.24,"loyalty,online_exclusive",34,3400.0,1990-10-03,Yes,3400.0,B2B,USSD,2100.0,1300.0
ORD-013255,CUST-5208,Fatima,Adewale,2024-07-20,Pens 50pk,Stationery,Enugu,4800.0,3,3,4.1,Male,33.33,"vip,seasonal",29,14400.0,1995-03-23,No,14400.0,Online,USSD,3200.0,4800.0
ORD-012242,CUST-8305,Emeka,Adewale,2024-11-28,Office Chair,Furniture,Kano,104700.0,1,1,5.0,M,37.73,"vip,new_customer,first_purchase",53,104700.0,1971-06-27,Yes,104700.0,Online,Mobile App,65200.0,39500.0
ORD-012082,CUST-9115,Adaeze,Adesanya,2024-01-18,Tablet,Electronics,Ibadan,121000.0,1,1,,Female,44.38,loyalty,37,121000.0,1987-06-07,No,121000.0,Online,USSD,67300.0,53700.0
ORD-014054,CUST-9284,Chidi,Ibrahim,2024-10-29,Sugar 25kg,Groceries,Port Harcourt,20400.0,1,1,3.9,Female,32.35,"new_customer,bulk_order,first_purchase",56,20400.0,1968-12-01,No,20400.0,Online,POS,13800.0,6600.0
ORD-012177,CUST-7477,Ngozi,Adewale,2024-04-17,Office Chair,Furniture,Lagos,109000.0,3,3,4.8,Female,41.47,"online_exclusive,new_customer,seasonal",30,327000.0,1994-01-12,No,327000.0,Online,Mobile App,63800.0,135600.0
ORD-012909,CUST-7487,Musa,Eze,2024-05-20,Tablet,Electronics,Port Harcourt,148100.0,10,10,3.9,M,41.39,loyalty,18,1481000.0,2006-08-23,Yes,1481000.0,In-Store,Cash,86800.0,613000.0
ORD-012311,CUST-2179,Kemi,Adesanya,2024-11-30,Rice 50kg,Groceries,Enugu,47200.0,5,5,4.3,Male,36.65,first_purchase,18,236000.0,2006-01-26,Yes,236000.0,In-Store,Mobile App,29900.0,86500.0
ORD-013894,CUST-7139,Taiwo,Idris,2024-09-29,Sugar 25kg,Groceries,Port Harcourt,17700.0,2,2,4.9,M,34.46,"first_purchase,vip",32,35400.0,1992-05-24,No,35400.0,B2B,POS,11600.0,12200.0
ORD-012624,CUST-6346,Bisi,Suleiman,2024-12-10,Phone,Electronics,Abuja,103300.0,1,1,4.9,,31.75,"bulk_order,vip,online_exclusive",41,103300.0,1983-05-01,No,103300.0,Wholesale,POS,70500.0,32800.0
ORD-012422,CUST-2563,Taiwo,Femi,2024-07-25,Pens 50pk,Stationery,Lagos,4400.0,5,5,3.1,Male,31.82,"online_exclusive,vip,promo",22,22000.0,2002-02-01,Yes,22000.0,B2B,Bank Transfer,3000.0,7000.0
ORD-013034,CUST-8514,Adaeze,Obi,2024-01-13,Phone,Electronics,Port Harcourt,171700.0,3,3,3.8,Male,34.6,vip,41,515100.0,1983-01-01,No,515100.0,In-Store,Cash,112300.0,178200.0
ORD-010421,CUST-7757,Ngozi,Bello,2024-11-01,Tablet,Electronics,PORT HARCOURT,,1,1,4.2,M,30.76,"promo,new_customer,first_purchase",26,212600.0,1998-05-08,No,212600.0,Wholesale,Cash,147200.0,65400.0
ORD-012308,CUST-6023,Kemi,Obi,2024-02-14,Printer,Electronics,Enugu,108200.0,1,1,4.8,Female,43.25,bulk_order,18,108200.0,2006-01-24,No,108200.0,Wholesale,Cash,61400.0,46800.0
ORD-014164,CUST-5631,Musa,Hassan,2024-10-26,Stapler,Stationery,Port Harcourt,9400.0,5,5,3.8,Male,38.3,"new_customer,promo",56,47000.0,1968-08-19,Yes,47000.0,In-Store,USSD,5800.0,18000.0
ORD-010582,CUST-2259,Musa,Bello,2024-01-26,Laptop,Electronics,Abuja,429400.0,5,5,4.0,Female,33.0,bulk_order,44,2147000.0,1980-06-27,No,2147000.0,B2B,Bank Transfer,287700.0,708500.0
ORD-012464,CUST-1294,Yemi,Okoro,2024-12-06,Stapler,Stationery,Lagos,6900.0,1,1,4.8,Female,34.78,"online_exclusive,first_purchase",65,6900.0,1959-02-09,Yes,6900.0,Wholesale,,4500.0,2400.0
ORD-012954,CUST-4386,Chidi,Bello,2024-04-02,Standing Desk,Furniture,Ibadan,121200.0,3,3,4.3,Female,40.02,seasonal,62,363600.0,1962-10-01,No,363600.0,In-Store,Bank Transfer,72700.0,145500.0
ORD-012371,CUST-2548,Musa,Adeyemi,2024-07-25,Office Chair,Furniture,Port Harcourt,88500.0,3,3,5.0,M,29.94,"loyalty,bulk_order",62,265500.0,1962-09-09,No,265500.0,Wholesale,Bank Transfer,62000.0,79500.0
ORD-014045,CUST-5486,Tunde,Nwosu,2024-11-26,Monitor,Electronics,Ibadan,231100.0,3,3,2.8,Female,39.81,"seasonal,loyalty,first_purchase",34,693300.0,1990-12-16,No,693300.0,In-Store,POS,139100.0,276000.0
ORD-013275,CUST-4931,Adaeze,Suleiman,2024-12-05,Laptop,Electronics,Kano,466200.0,20,20,4.3,Female,40.37,"loyalty,seasonal",41,9324000.0,1983-01-24,Yes,9324000.0,Online,POS,278000.0,3764000.0
ORD-010875,CUST-9707,Ola,Ibrahim,2024-02-16,Monitor,Electronics,Enugu,257000.0,3,3,3.3,Male,33.89,"new_customer,loyalty",56,771000.0,1968-12-08,Yes,771000.0,B2B,Mobile App,169900.0,261300.0
ORD-012555,CUST-6882,Chidi,Nwosu,2024-09-29,Sugar 25kg,Groceries,Abuja,18900.0,5,5,4.3,Male,31.75,"promo,loyalty",54,94500.0,1970-04-06,Yes,94500.0,B2B,Cash,12900.0,30000.0
ORD-011030,CUST-6678,Chidi,Nwosu,2024-03-07,Vitamins,Health,Ibadan,17600.0,1,1,5.0,Female,40.34,"loyalty,bulk_order,vip",26,17600.0,1998-07-09,Yes,17600.0,Online,USSD,10500.0,7100.0
ORD-014166,CUST-7906,Emeka,Adeyemi,2024-03-04,Phone,Electronics,Kano,142300.0,3,3,5.0,M,42.45,"bulk_order,first_purchase,new_customer",52,426900.0,1972-03-12,No,426900.0,In-Store,Cash,81900.0,181200.0
ORD-010762,CUST-5685,Kemi,Eze,2024-08-03,Phone,Electronics,Ibadan,101300.0,1,1,4.4,M,38.5,"promo,bulk_order,new_customer",59,101300.0,1965-02-28,No,101300.0,Online,POS,62300.0,39000.0
ORD-013289,CUST-9986,Yemi,Obi,2024-09-21,Cooking Oil,Groceries,Lagos,25800.0,1,1,5.0,F,34.5,"new_customer,promo,seasonal",52,25800.0,1972-04-18,Yes,25800.0,Wholesale,Mobile App,16900.0,8900.0
ORD-010769,CUST-7756,Amina,Suleiman,2024-01-16,Phone,Electronics,Kano,124000.0,3,3,4.7,Female,41.53,promo,54,372000.0,1970-07-13,Yes,372000.0,Online,POS,72500.0,154500.0
ORD-011400,CUST-2323,Amina,Femi,2024-11-23,Phone,Electronics,Port Harcourt,151300.0,5,5,3.6,M,29.94,"seasonal,new_customer",55,756500.0,1969-09-01,No,756500.0,Online,POS,106000.0,226500.0
ORD-013550,CUST-6898,Yemi,Adewale,2024-03-19,Headset,Electronics,Port Harcourt,19900.0,1,1,5.0,Male,31.16,"new_customer,seasonal",23,19900.0,2001-05-08,No,19900.0,B2B,Cash,13700.0,6200.0
ORD-012007,CUST-4344,Chidi,Nwosu,2024-12-03,Printer,Electronics,lagos,132600.0,,2,4.0,F,28.96,"new_customer,vip",55,265200.0,1969-09-13,Yes,265200.0,Wholesale,Mobile App,94200.0,76800.0
ORD-011777,CUST-3307,Umar,Adesanya,2024-08-25,Pens 50pk,Stationery,Port Harcourt,5300.0,3,3,5.0,F,30.19,vip,53,15900.0,1971-03-27,Yes,15900.0,Wholesale,Bank Transfer,3700.0,4800.0
ORD-012085,CUST-3551,Taiwo,Eze,2024-11-24,Monitor,Electronics,Port Harcourt,230800.0,5,5,5.0,Male,29.9,"first_purchase,online_exclusive,bulk_order",33,1154000.0,1991-08-26,No,1154000.0,B2B,USSD,161800.0,345000.0
ORD-011109,CUST-1509,Kemi,Femi,2024-05-10,Sugar 25kg,Groceries,Port Harcourt,22700.0,1,1,2.8,M,33.92,vip,59,22700.0,1965-11-12,Yes,22700.0,In-Store,USSD,15000.0,7700.0
ORD-011515,CUST-3508,Adaeze,Adewale,2024-08-03,Standing Desk,Furniture,UNKNOWN,172200.0,1,1,4.1,Male,44.6,"bulk_order,first_purchase",19,172200.0,2005-02-18,No,172200.0,In-Store,Cash,95400.0,76800.0
ORD-011535,CUST-4079,Umar,Hassan,2024-04-20,Headset,Electronics,Port Harcourt,20100.0,1,1,5.0,M,39.8,new_customer,23,20100.0,2001-09-09,No,20100.0,B2B,Bank Transfer,12100.0,8000.0
ORD-013538,CUST-4903,Ngozi,Suleiman,2024-11-24,Monitor,Electronics,Lagos,196800.0,3,3,4.8,F,35.21,"vip,first_purchase,bulk_order",64,590400.0,1960-05-22,No,590400.0,In-Store,Cash,127500.0,207900.0
ORD-012547,CUST-5489,Kemi,Adeyemi,2024-12-18,Office Chair,Furniture,Ibadan,124000.0,1,1,4.3,F,40.0,first_purchase,55,124000.0,1969-03-06,No,124000.0,In-Store,Bank Transfer,74400.0,49600.0
ORD-010776,CUST-3035,Kemi,Nwosu,2024-07-10,Face Cream,Health,Port Harcourt,17900.0,10,10,,Female,38.55,"vip,first_purchase,new_customer",26,179000.0,1998-11-02,Yes,179000.0,In-Store,Mobile App,11000.0,69000.0
ORD-011094,CUST-7332,Amina,Bello,2024-04-30,Pens 50pk,Stationery,Abuja,4300.0,20,20,4.0,Male,27.91,vip,32,86000.0,1992-12-07,Yes,86000.0,In-Store,Bank Transfer,3100.0,24000.0
ORD-012585,CUST-9795,Umar,Ibrahim,2024-04-16,Phone,Electronics,Lagos,124000.0,1,1,,F,30.97,"first_purchase,online_exclusive,seasonal",63,124000.0,1961-11-06,Yes,124000.0,B2B,USSD,85600.0,38400.0
ORD-013673,CUST-5437,Adaeze,Idris,2024-08-18,Pens 50pk,Stationery,Port Harcourt,4300.0,5,5,,Female,41.86,"new_customer,vip",53,21500.0,1971-11-08,Yes,21500.0,B2B,Mobile App,2500.0,9000.0
ORD-014038,CUST-2083,Yemi,Adeyemi,2024-05-24,Sugar 25kg,Groceries,Port Harcourt,21900.0,10,10,5.0,M,34.7,first_purchase,64,219000.0,1960-02-18,Yes,219000.0,Online,POS,14300.0,76000.0
ORD-013656,CUST-8345,Adaeze,Adesanya,2024-11-16,Sanitiser 5L,Health,Enugu,11000.0,1,1,4.4,M,44.55,promo,45,11000.0,1979-11-10,No,11000.0,Online,USSD,6100.0,4900.0
ORD-013620,CUST-4635,Chidi,Femi,2024-11-24,Printer,Electronics,Lagos,119800.0,5,5,3.2,Female,28.38,"bulk_order,seasonal,vip",48,599000.0,1976-12-16,No,599000.0,Wholesale,Cash,85800.0,170000.0
ORD-010696,CUST-7065,Adaeze,Femi,2024-11-03,Vitamins,Health,Enugu,21900.0,1,1,2.3,Female,43.38,"bulk_order,vip",33,21900.0,1991-04-11,No,21900.0,B2B,Mobile App,12400.0,9500.0
ORD-011121,CUST-5346,Emeka,Adewale,2024-06-07,Sugar 25kg,Groceries,Kano,22900.0,1,1,5.0,Male,40.61,loyalty,46,22900.0,1978-09-25,No,22900.0,B2B,POS,13600.0,9300.0
ORD-010524,CUST-3572,Chidi,Suleiman,2024-06-11,Standing Desk,Furniture,Ibadan,137000.0,0,0,5.0,Male,36.35,"loyalty,online_exclusive,bulk_order",19,2740000.0,2005-12-10,Yes,2740000.0,In-Store,Bank Transfer,87200.0,996000.0
ORD-012055,CUST-8252,Taiwo,Idris,2024-06-25,Printer,Electronics,Kano,106600.0,10,10,4.8,Female,39.31,new_customer,45,1066000.0,1979-01-23,No,1066000.0,Wholesale,Cash,64700.0,419000.0
ORD-012684,CUST-5427,Chidi,Adesanya,2024-06-24,Cooking Oil,Groceries,Kano,35400.0,3,3,5.0,Male,39.27,promo,59,106200.0,1965-10-17,Yes,106200.0,In-Store,Bank Transfer,21500.0,41700.0
ORD-010679,CUST-5132,Musa,Bello,2024-11-15,Sugar 25kg,Groceries,Enugu,23800.0,1,1,4.2,Female,36.13,"online_exclusive,seasonal,first_purchase",58,23800.0,1966-11-09,Yes,23800.0,Online,Cash,15200.0,8600.0
ORD-011374,CUST-4427,Umar,Okoro,2024-08-20,Stapler,Stationery,Enugu,5100.0,1,1,3.9,Female,31.37,"online_exclusive,promo,loyalty",28,5100.0,1996-02-20,No,5100.0,In-Store,Bank Transfer,3500.0,1600.0
ORD-012799,CUST-7478,Kemi,Obi,2024-08-04,Bookshelf,,Kano,35800.0,2,2,5.0,Female,38.27,"promo,online_exclusive",42,71600.0,1982-12-18,Yes,71600.0,Wholesale,USSD,22100.0,27400.0
ORD-013610,CUST-7129,Chidi,Hassan,2024-11-06,Tablet,Electronics,Port Harcourt,153100.0,10,10,5.0,M,42.72,"loyalty,vip",62,1531000.0,1962-11-17,No,1531000.0,In-Store,Mobile App,87700.0,654000.0
ORD-013417,CUST-1264,Amina,Adewale,2024-11-29,Bookshelf,Furniture,Port Harcourt,50500.0,2,2,3.1,Male,39.8,"bulk_order,promo",46,101000.0,1978-04-01,Yes,101000.0,Wholesale,Cash,30400.0,40200.0
ORD-010895,CUST-8466,Tunde,Okoro,2024-10-24,Phone,Electronics,Lagos,,1,1,5.0,Male,44.99,"promo,seasonal",64,168700.0,1960-11-24,No,168700.0,Wholesale,USSD,92800.0,75900.0
ORD-010187,CUST-8309,Hauwa,Okonkwo,2024-01-06,Phone,Electronics,Abuja,,,1,3.7,Female,28.6,seasonal,38,95800.0,1986-06-16,No,95800.0,In-Store,Bank Transfer,68400.0,27400.0
ORD-012886,CUST-6245,Bisi,Idris,2024-07-31,Laptop,Electronics,Enugu,494000.0,10,10,5.0,M,30.34,"online_exclusive,vip,promo",59,4940000.0,1965-07-16,No,4940000.0,In-Store,POS,344100.0,1499000.0
ORD-012963,CUST-5418,Yemi,Adewale,2024-10-14,Headset,Electronics,Enugu,29300.0,1,1,4.4,M,30.03,"online_exclusive,loyalty,vip",28,29300.0,1996-10-14,Yes,29300.0,B2B,Bank Transfer,20500.0,8800.0
ORD-010057,CUST-8187,Adaeze,Obi,2024-04-17,Printer,Electronics,Abuja,127300.0,5,5,4.3,Female,42.26,bulk_order,19,636500.0,2005-02-04,No,636500.0,Wholesale,USSD,73500.0,269000.0
ORD-010773,CUST-1239,Kemi,Adewale,2024-06-04,Pens 50pk,Stationery,Abuja,3600.0,1,1,3.9,M,36.11,new_customer,53,3600.0,1971-04-07,Yes,3600.0,In-Store,Cash,2300.0,1300.0
ORD-011210,CUST-8742,Taiwo,Okoro,2024-07-18,Sanitiser 5L,Health,Port Harcourt,6800.0,20,20,4.8,M,44.12,"promo,bulk_order,online_exclusive",62,136000.0,1962-11-03,Yes,136000.0,B2B,Mobile App,3800.0,60000.0
ORD-013748,CUST-5614,Ngozi,Okonkwo,2024-02-16,Headset,Electronics,Enugu,24000.0,2,2,3.7,F,34.17,seasonal,49,48000.0,1975-07-25,No,48000.0,Online,Cash,15800.0,16400.0
ORD-010517,CUST-5289,Ngozi,Hassan,2024-09-03,Sanitiser 5L,Health,Lagos,6800.0,2,2,2.9,Male,33.82,"new_customer,vip,promo",35,13600.0,1989-04-06,No,13600.0,Wholesale,Bank Transfer,4500.0,4600.0
ORD-012990,CUST-1777,Umar,Nwosu,2024-12-29,Pens 50pk,Stationery,Port Harcourt,5700.0,3,3,5.0,M,36.84,"online_exclusive,promo",52,17100.0,1972-04-20,Yes,17100.0,Wholesale,Mobile App,3600.0,6300.0
ORD-013877,CUST-7661,Chidi,Nwosu,2024-01-04,Pens 50pk,Stationery,Port Harcourt,4800.0,5,5,4.3,Male,37.5,"first_purchase,bulk_order,new_customer",38,24000.0,1986-06-15,Yes,24000.0,Online,POS,3000.0,9000.0
ORD-013062,CUST-1688,Seun,Okonkwo,2024-06-23,Monitor,Electronics,Port Harcourt,195200.0,10,10,4.8,F,40.01,"online_exclusive,bulk_order,loyalty",58,1952000.0,1966-02-10,Yes,1952000.0,Wholesale,USSD,117100.0,781000.0
ORD-012068,CUST-4806,Amina,Idris,2024-07-26,Phone,Electronics,Lagos,183800.0,,3,5.0,Male,39.61,"loyalty,bulk_order,new_customer",30,551400.0,1994-02-20,No,551400.0,B2B,POS,111000.0,218400.0
ORD-011021,CUST-1527,Ola,Nwosu,2024-12-06,Office Chair,Furniture,Abuja,105500.0,5,5,5.0,F,42.84,"seasonal,loyalty",35,527500.0,1989-03-07,Yes,527500.0,Online,Bank Transfer,60300.0,226000.0
ORD-012477,CUST-4878,Yemi,Nwosu,2024-01-17,Laptop,Electronics,Port Harcourt,441600.0,1,1,5.0,F,36.23,"vip,seasonal,promo",39,441600.0,1985-07-06,Yes,441600.0,Online,Bank Transfer,281600.0,160000.0
ORD-010425,CUST-8480,Fatima,Eze,2024-07-25,Monitor,Electronics,Kano,212100.0,3,3,4.1,Female,43.75,"bulk_order,loyalty,new_customer",53,636300.0,1971-03-17,No,636300.0,In-Store,USSD,119300.0,278400.0
ORD-012476,CUST-8829,Amina,Ibrahim,2024-05-14,Standing Desk,Furniture,Lagos,128700.0,10,10,2.2,Male,31.7,online_exclusive,18,1287000.0,2006-01-03,Yes,1287000.0,B2B,Mobile App,87900.0,408000.0
ORD-014157,CUST-3715,Amina,Nwosu,2024-09-29,Pens 50pk,Stationery,Kano,3800.0,5,5,,F,28.95,"bulk_order,online_exclusive,seasonal",41,19000.0,1983-04-08,Yes,19000.0,Wholesale,USSD,2700.0,5500.0
ORD-013258,CUST-7300,Fatima,Hassan,2024-02-09,Sugar 25kg,Groceries,Enugu,23000.0,2,2,4.1,M,29.13,"new_customer,online_exclusive,vip",46,46000.0,1978-02-27,No,46000.0,B2B,Cash,16300.0,13400.0
ORD-012675,CUST-8971,Chidi,Okoro,2024-03-08,Rice 50kg,Groceries,Abuja,41000.0,10,10,3.7,Male,42.2,"seasonal,online_exclusive",55,410000.0,1969-07-09,Yes,410000.0,B2B,Bank Transfer,23700.0,173000.0
ORD-012553,CUST-5593,Yemi,Femi,2024-02-27,Sanitiser 5L,Health,Port Harcourt,10600.0,2,2,3.0,Female,37.74,bulk_order,50,21200.0,1974-10-16,Yes,21200.0,Online,POS,6600.0,8000.0
ORD-013574,CUST-2965,Adaeze,Bello,2024-05-07,Monitor,Electronics,Abuja,189300.0,5,5,5.0,Female,28.95,first_purchase,64,946500.0,1960-09-16,Yes,946500.0,Wholesale,POS,134500.0,274000.0
ORD-010892,CUST-6292,Seun,Eze,2024-02-07,Face Cream,Health,Abuja,10600.0,5,5,3.7,Male,33.96,loyalty,20,53000.0,2004-08-06,No,53000.0,Online,Cash,7000.0,18000.0
ORD-013207,CUST-6144,Amina,Okoro,2024-10-28,Office Chair,Furniture,Kano,101600.0,5,5,4.8,Female,31.89,"new_customer,seasonal,bulk_order",54,508000.0,1970-04-25,Yes,508000.0,In-Store,USSD,69200.0,162000.0
ORD-011175,CUST-3918,Yemi,Hassan,2024-12-03,Standing Desk,Furniture,Abuja,196800.0,1,1,4.8,F,34.6,"online_exclusive,new_customer",42,196800.0,1982-04-11,No,196800.0,Online,Cash,128700.0,68100.0
ORD-010936,CUST-1290,Ola,Eze,2024-11-05,Laptop,Electronics,Enugu,464500.0,20,20,4.9,Male,36.64,"new_customer,vip",62,9290000.0,1962-07-13,No,9290000.0,In-Store,USSD,294300.0,3404000.0
ORD-013766,CUST-4390,Fatima,Okonkwo,2024-11-04,Headset,Electronics,Lagos,32900.0,1,1,3.6,Female,38.91,new_customer,37,32900.0,1987-03-02,No,32900.0,Online,POS,20100.0,12800.0
ORD-012441,CUST-8886,Yemi,Adesanya,2024-09-09,Laptop,Electronics,Kano,,10,10,3.6,F,36.5,"seasonal,bulk_order,loyalty",62,3929000.0,1962-08-12,Yes,3929000.0,Wholesale,POS,249500.0,1434000.0
ORD-013859,CUST-7030,Fatima,Obi,2024-06-04,Cooking Oil,Groceries,Kano,32400.0,3,3,5.0,Male,30.86,"new_customer,first_purchase",48,97200.0,1976-04-03,Yes,97200.0,Online,POS,22400.0,30000.0
ORD-011213,CUST-2186,Seun,Adewale,2024-06-22,Tablet,Electronics,Enugu,173800.0,,1,1.7,Male,30.49,"online_exclusive,bulk_order",55,173800.0,1969-03-04,Yes,173800.0,In-Store,POS,120800.0,53000.0
ORD-013632,CUST-4090,Adaeze,Adesanya,2024-10-22,Laptop,Electronics,Abuja,440800.0,1,1,3.9,Female,28.33,"new_customer,bulk_order,loyalty",50,440800.0,1974-02-02,Yes,440800.0,B2B,POS,315900.0,124900.0
ORD-011425,CUST-6279,Umar,Obi,2024-07-09,Standing Desk,Furniture,Abuja,183100.0,1,1,4.2,Female,34.46,"seasonal,loyalty",46,183100.0,1978-01-14,No,183100.0,Wholesale,POS,120000.0,63100.0
ORD-011402,CUST-9733,Hauwa,Bello,2024-04-25,Bookshelf,Furniture,Lagos,53900.0,1,1,4.9,Male,31.73,"promo,online_exclusive,seasonal",48,53900.0,1976-09-14,Yes,53900.0,In-Store,POS,36800.0,17100.0
ORD-012050,CUST-3565,Kemi,Femi,2024-12-15,Tablet,Electronics,Enugu,140300.0,5,5,4.1,M,43.91,"seasonal,first_purchase",35,701500.0,1989-10-16,Yes,701500.0,In-Store,POS,78700.0,308000.0
ORD-011522,CUST-8905,Seun,Okoro,2024-01-15,Sanitiser 5L,Health,abuja,11500.0,1,1,2.9,F,30.43,"bulk_order,new_customer",35,11500.0,1989-03-07,Yes,11500.0,B2B,Cash,8000.0,3500.0
ORD-013170,CUST-2712,Kemi,Nwosu,2024-12-19,Cooking Oil,Groceries,Enugu,28100.0,0,0,,Female,30.6,"bulk_order,vip,first_purchase",31,562000.0,1993-03-14,No,562000.0,In-Store,,19500.0,172000.0
ORD-010033,CUST-2372,Ola,Obi,2024-10-13,Pens 50pk,Stationery,Lagos,4800.0,1,1,4.7,M,33.33,"new_customer,seasonal,online_exclusive",23,4800.0,2001-08-22,Yes,4800.0,Online,Cash,3200.0,1600.0
ORD-013261,CUST-9461,Yemi,Obi,2024-10-05,Phone,Electronics,Ibadan,147500.0,1,1,5.0,M,36.41,seasonal,56,147500.0,1968-09-22,Yes,147500.0,Wholesale,POS,93800.0,53700.0
ORD-013926,CUST-6884,Chidi,Adesanya,2024-05-23,Office Chair,Furniture,Port Harcourt,112900.0,3,3,1.0,F,28.96,promo,35,338700.0,1989-02-21,No,338700.0,Online,Mobile App,80200.0,98100.0
ORD-010193,CUST-5087,Adaeze,Suleiman,2024-09-25,Rice 50kg,Groceries,Port Harcourt,49700.0,5,5,5.0,F,35.21,"first_purchase,online_exclusive,loyalty",52,248500.0,1972-06-05,Yes,248500.0,B2B,Bank Transfer,32200.0,87500.0
ORD-010409,CUST-8572,Bisi,Okonkwo,2024-04-14,Face Cream,Health,Kano,15800.0,1,1,4.8,F,34.81,first_purchase,41,15800.0,1983-08-23,No,15800.0,B2B,Bank Transfer,10300.0,5500.0
